segment_id,time_segment_id,cam1_filename,cam2_filename,cam3_filename,cam4_filename,congestion_enter_rating,congestion_exit_rating,date,timestamp_start,cycle_phase
seg_2333,2333,normanniles1/normanniles1_2025-10-23-09-14-45.mp4,normanniles2/normanniles2_2025-10-23-09-14-45.mp4,normanniles3/normanniles3_2025-10-23-09-14-45.mp4,normanniles4/normanniles4_2025-10-23-09-14-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:14:44,train
seg_2334,2334,normanniles1/normanniles1_2025-10-23-09-15-45.mp4,normanniles2/normanniles2_2025-10-23-09-15-45.mp4,normanniles3/normanniles3_2025-10-23-09-15-45.mp4,normanniles4/normanniles4_2025-10-23-09-15-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:15:44,train
seg_2335,2335,normanniles1/normanniles1_2025-10-23-09-16-45.mp4,normanniles2/normanniles2_2025-10-23-09-16-45.mp4,normanniles3/normanniles3_2025-10-23-09-16-45.mp4,normanniles4/normanniles4_2025-10-23-09-16-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:16:44,train
seg_2336,2336,normanniles1/normanniles1_2025-10-23-09-17-45.mp4,normanniles2/normanniles2_2025-10-23-09-17-45.mp4,normanniles3/normanniles3_2025-10-23-09-17-45.mp4,normanniles4/normanniles4_2025-10-23-09-17-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:17:44,train
seg_2337,2337,normanniles1/normanniles1_2025-10-23-09-18-45.mp4,normanniles2/normanniles2_2025-10-23-09-18-45.mp4,normanniles3/normanniles3_2025-10-23-09-18-45.mp4,normanniles4/normanniles4_2025-10-23-09-18-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:18:44,train
seg_2338,2338,normanniles1/normanniles1_2025-10-23-09-19-45.mp4,normanniles2/normanniles2_2025-10-23-09-19-45.mp4,normanniles3/normanniles3_2025-10-23-09-19-45.mp4,normanniles4/normanniles4_2025-10-23-09-19-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:19:44,train
seg_2339,2339,normanniles1/normanniles1_2025-10-23-09-20-45.mp4,normanniles2/normanniles2_2025-10-23-09-20-45.mp4,normanniles3/normanniles3_2025-10-23-09-20-45.mp4,normanniles4/normanniles4_2025-10-23-09-20-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:20:44,train
seg_2340,2340,normanniles1/normanniles1_2025-10-23-09-21-45.mp4,normanniles2/normanniles2_2025-10-23-09-21-45.mp4,normanniles3/normanniles3_2025-10-23-09-21-45.mp4,normanniles4/normanniles4_2025-10-23-09-21-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:21:44,train
seg_2341,2341,normanniles1/normanniles1_2025-10-23-09-22-45.mp4,normanniles2/normanniles2_2025-10-23-09-22-45.mp4,normanniles3/normanniles3_2025-10-23-09-22-45.mp4,normanniles4/normanniles4_2025-10-23-09-22-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:22:44,train
seg_2342,2342,normanniles1/normanniles1_2025-10-23-09-23-45.mp4,normanniles2/normanniles2_2025-10-23-09-23-45.mp4,normanniles3/normanniles3_2025-10-23-09-23-45.mp4,normanniles4/normanniles4_2025-10-23-09-23-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:23:44,train
seg_2343,2343,normanniles1/normanniles1_2025-10-23-09-24-45.mp4,normanniles2/normanniles2_2025-10-23-09-24-45.mp4,normanniles3/normanniles3_2025-10-23-09-24-45.mp4,normanniles4/normanniles4_2025-10-23-09-24-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:24:44,train
seg_2344,2344,normanniles1/normanniles1_2025-10-23-09-25-45.mp4,normanniles2/normanniles2_2025-10-23-09-25-45.mp4,normanniles3/normanniles3_2025-10-23-09-25-45.mp4,normanniles4/normanniles4_2025-10-23-09-25-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:25:44,train
seg_2345,2345,normanniles1/normanniles1_2025-10-23-09-26-45.mp4,normanniles2/normanniles2_2025-10-23-09-26-45.mp4,normanniles3/normanniles3_2025-10-23-09-26-45.mp4,normanniles4/normanniles4_2025-10-23-09-26-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:26:44,train
seg_2346,2346,normanniles1/normanniles1_2025-10-23-09-27-45.mp4,normanniles2/normanniles2_2025-10-23-09-27-45.mp4,normanniles3/normanniles3_2025-10-23-09-27-45.mp4,normanniles4/normanniles4_2025-10-23-09-27-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:27:44,train
seg_2347,2347,normanniles1/normanniles1_2025-10-23-09-28-45.mp4,normanniles2/normanniles2_2025-10-23-09-28-45.mp4,normanniles3/normanniles3_2025-10-23-09-28-45.mp4,normanniles4/normanniles4_2025-10-23-09-28-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:28:44,train
seg_2348,2348,normanniles1/normanniles1_2025-10-23-09-29-45.mp4,normanniles2/normanniles2_2025-10-23-09-29-45.mp4,normanniles3/normanniles3_2025-10-23-09-29-45.mp4,normanniles4/normanniles4_2025-10-23-09-29-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:29:44,train
seg_2349,2349,normanniles1/normanniles1_2025-10-23-09-30-45.mp4,normanniles2/normanniles2_2025-10-23-09-30-45.mp4,normanniles3/normanniles3_2025-10-23-09-30-45.mp4,normanniles4/normanniles4_2025-10-23-09-30-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:30:44,train
seg_2350,2350,normanniles1/normanniles1_2025-10-23-09-31-45.mp4,normanniles2/normanniles2_2025-10-23-09-31-45.mp4,normanniles3/normanniles3_2025-10-23-09-31-45.mp4,normanniles4/normanniles4_2025-10-23-09-31-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:31:44,train
seg_2351,2351,normanniles1/normanniles1_2025-10-23-09-32-45.mp4,normanniles2/normanniles2_2025-10-23-09-32-45.mp4,normanniles3/normanniles3_2025-10-23-09-32-45.mp4,normanniles4/normanniles4_2025-10-23-09-32-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:32:44,train
seg_2352,2352,normanniles1/normanniles1_2025-10-23-09-33-45.mp4,normanniles2/normanniles2_2025-10-23-09-33-45.mp4,normanniles3/normanniles3_2025-10-23-09-33-45.mp4,normanniles4/normanniles4_2025-10-23-09-33-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:33:44,train
seg_2353,2353,normanniles1/normanniles1_2025-10-23-09-34-45.mp4,normanniles2/normanniles2_2025-10-23-09-34-45.mp4,normanniles3/normanniles3_2025-10-23-09-34-45.mp4,normanniles4/normanniles4_2025-10-23-09-34-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:34:44,train
seg_2354,2354,normanniles1/normanniles1_2025-10-23-09-35-45.mp4,normanniles2/normanniles2_2025-10-23-09-35-45.mp4,normanniles3/normanniles3_2025-10-23-09-35-45.mp4,normanniles4/normanniles4_2025-10-23-09-35-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:35:44,train
seg_2355,2355,normanniles1/normanniles1_2025-10-23-09-36-45.mp4,normanniles2/normanniles2_2025-10-23-09-36-45.mp4,normanniles3/normanniles3_2025-10-23-09-36-45.mp4,normanniles4/normanniles4_2025-10-23-09-36-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:36:44,train
seg_2356,2356,normanniles1/normanniles1_2025-10-23-09-37-45.mp4,normanniles2/normanniles2_2025-10-23-09-37-45.mp4,normanniles3/normanniles3_2025-10-23-09-37-45.mp4,normanniles4/normanniles4_2025-10-23-09-37-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:37:44,train
seg_2357,2357,normanniles1/normanniles1_2025-10-23-09-38-45.mp4,normanniles2/normanniles2_2025-10-23-09-38-45.mp4,normanniles3/normanniles3_2025-10-23-09-38-45.mp4,normanniles4/normanniles4_2025-10-23-09-38-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:38:44,train
seg_2358,2358,normanniles1/normanniles1_2025-10-23-09-39-45.mp4,normanniles2/normanniles2_2025-10-23-09-39-45.mp4,normanniles3/normanniles3_2025-10-23-09-39-45.mp4,normanniles4/normanniles4_2025-10-23-09-39-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:39:44,train
seg_2359,2359,normanniles1/normanniles1_2025-10-23-09-40-45.mp4,normanniles2/normanniles2_2025-10-23-09-40-45.mp4,normanniles3/normanniles3_2025-10-23-09-40-45.mp4,normanniles4/normanniles4_2025-10-23-09-40-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:40:44,train
seg_2360,2360,normanniles1/normanniles1_2025-10-23-09-41-45.mp4,normanniles2/normanniles2_2025-10-23-09-41-45.mp4,normanniles3/normanniles3_2025-10-23-09-41-45.mp4,normanniles4/normanniles4_2025-10-23-09-41-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:41:44,train
seg_2361,2361,normanniles1/normanniles1_2025-10-23-09-42-45.mp4,normanniles2/normanniles2_2025-10-23-09-42-45.mp4,normanniles3/normanniles3_2025-10-23-09-42-45.mp4,normanniles4/normanniles4_2025-10-23-09-42-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:42:44,train
seg_2362,2362,normanniles1/normanniles1_2025-10-23-09-43-45.mp4,normanniles2/normanniles2_2025-10-23-09-43-45.mp4,normanniles3/normanniles3_2025-10-23-09-43-45.mp4,normanniles4/normanniles4_2025-10-23-09-43-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:43:44,train
seg_2363,2363,normanniles1/normanniles1_2025-10-23-09-44-45.mp4,normanniles2/normanniles2_2025-10-23-09-44-45.mp4,normanniles3/normanniles3_2025-10-23-09-44-45.mp4,normanniles4/normanniles4_2025-10-23-09-44-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:44:44,train
seg_2364,2364,normanniles1/normanniles1_2025-10-23-09-46-45.mp4,normanniles2/normanniles2_2025-10-23-09-46-45.mp4,normanniles3/normanniles3_2025-10-23-09-46-45.mp4,normanniles4/normanniles4_2025-10-23-09-46-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:46:44,train
seg_2365,2365,normanniles1/normanniles1_2025-10-23-09-47-45.mp4,normanniles2/normanniles2_2025-10-23-09-47-45.mp4,normanniles3/normanniles3_2025-10-23-09-47-45.mp4,normanniles4/normanniles4_2025-10-23-09-47-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:47:44,train
seg_2366,2366,normanniles1/normanniles1_2025-10-23-09-48-45.mp4,normanniles2/normanniles2_2025-10-23-09-48-45.mp4,normanniles3/normanniles3_2025-10-23-09-48-45.mp4,normanniles4/normanniles4_2025-10-23-09-48-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:48:44,train
seg_2367,2367,normanniles1/normanniles1_2025-10-23-09-49-45.mp4,normanniles2/normanniles2_2025-10-23-09-49-45.mp4,normanniles3/normanniles3_2025-10-23-09-49-45.mp4,normanniles4/normanniles4_2025-10-23-09-49-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:49:44,train
seg_2368,2368,normanniles1/normanniles1_2025-10-23-09-50-45.mp4,normanniles2/normanniles2_2025-10-23-09-50-45.mp4,normanniles3/normanniles3_2025-10-23-09-50-45.mp4,normanniles4/normanniles4_2025-10-23-09-50-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:50:44,train
seg_2369,2369,normanniles1/normanniles1_2025-10-23-09-51-45.mp4,normanniles2/normanniles2_2025-10-23-09-51-45.mp4,normanniles3/normanniles3_2025-10-23-09-51-45.mp4,normanniles4/normanniles4_2025-10-23-09-51-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:51:44,train
seg_2370,2370,normanniles1/normanniles1_2025-10-23-09-52-45.mp4,normanniles2/normanniles2_2025-10-23-09-52-45.mp4,normanniles3/normanniles3_2025-10-23-09-52-45.mp4,normanniles4/normanniles4_2025-10-23-09-52-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:52:44,train
seg_2371,2371,normanniles1/normanniles1_2025-10-23-09-53-45.mp4,normanniles2/normanniles2_2025-10-23-09-53-45.mp4,normanniles3/normanniles3_2025-10-23-09-53-45.mp4,normanniles4/normanniles4_2025-10-23-09-53-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:53:44,train
seg_2372,2372,normanniles1/normanniles1_2025-10-23-09-54-45.mp4,normanniles2/normanniles2_2025-10-23-09-54-45.mp4,normanniles3/normanniles3_2025-10-23-09-54-45.mp4,normanniles4/normanniles4_2025-10-23-09-54-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:54:44,train
seg_2373,2373,normanniles1/normanniles1_2025-10-23-09-55-45.mp4,normanniles2/normanniles2_2025-10-23-09-55-45.mp4,normanniles3/normanniles3_2025-10-23-09-55-45.mp4,normanniles4/normanniles4_2025-10-23-09-55-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:55:44,train
seg_2374,2374,normanniles1/normanniles1_2025-10-23-09-56-45.mp4,normanniles2/normanniles2_2025-10-23-09-56-45.mp4,normanniles3/normanniles3_2025-10-23-09-56-45.mp4,normanniles4/normanniles4_2025-10-23-09-56-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:56:44,train
seg_2375,2375,normanniles1/normanniles1_2025-10-23-09-57-45.mp4,normanniles2/normanniles2_2025-10-23-09-57-45.mp4,normanniles3/normanniles3_2025-10-23-09-57-45.mp4,normanniles4/normanniles4_2025-10-23-09-57-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:57:44,train
seg_2376,2376,normanniles1/normanniles1_2025-10-23-09-58-45.mp4,normanniles2/normanniles2_2025-10-23-09-58-45.mp4,normanniles3/normanniles3_2025-10-23-09-58-45.mp4,normanniles4/normanniles4_2025-10-23-09-58-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:58:44,train
seg_2377,2377,normanniles1/normanniles1_2025-10-23-09-59-45.mp4,normanniles2/normanniles2_2025-10-23-09-59-45.mp4,normanniles3/normanniles3_2025-10-23-09-59-45.mp4,normanniles4/normanniles4_2025-10-23-09-59-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 09:59:44,train
seg_2378,2378,normanniles1/normanniles1_2025-10-23-10-00-45.mp4,normanniles2/normanniles2_2025-10-23-10-00-45.mp4,normanniles3/normanniles3_2025-10-23-10-00-45.mp4,normanniles4/normanniles4_2025-10-23-10-00-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:00:44,train
seg_2379,2379,normanniles1/normanniles1_2025-10-23-10-01-45.mp4,normanniles2/normanniles2_2025-10-23-10-01-45.mp4,normanniles3/normanniles3_2025-10-23-10-01-45.mp4,normanniles4/normanniles4_2025-10-23-10-01-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:01:44,train
seg_2380,2380,normanniles1/normanniles1_2025-10-23-10-03-45.mp4,normanniles2/normanniles2_2025-10-23-10-03-45.mp4,normanniles3/normanniles3_2025-10-23-10-03-45.mp4,normanniles4/normanniles4_2025-10-23-10-03-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:03:44,train
seg_2381,2381,normanniles1/normanniles1_2025-10-23-10-04-45.mp4,normanniles2/normanniles2_2025-10-23-10-04-45.mp4,normanniles3/normanniles3_2025-10-23-10-04-45.mp4,normanniles4/normanniles4_2025-10-23-10-04-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:04:44,train
seg_2382,2382,normanniles1/normanniles1_2025-10-23-10-05-45.mp4,normanniles2/normanniles2_2025-10-23-10-05-45.mp4,normanniles3/normanniles3_2025-10-23-10-05-45.mp4,normanniles4/normanniles4_2025-10-23-10-05-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:05:44,train
seg_2383,2383,normanniles1/normanniles1_2025-10-23-10-06-45.mp4,normanniles2/normanniles2_2025-10-23-10-06-45.mp4,normanniles3/normanniles3_2025-10-23-10-06-45.mp4,normanniles4/normanniles4_2025-10-23-10-06-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:06:44,train
seg_2384,2384,normanniles1/normanniles1_2025-10-23-10-07-45.mp4,normanniles2/normanniles2_2025-10-23-10-07-45.mp4,normanniles3/normanniles3_2025-10-23-10-07-45.mp4,normanniles4/normanniles4_2025-10-23-10-07-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:07:44,train
seg_2385,2385,normanniles1/normanniles1_2025-10-23-10-08-45.mp4,normanniles2/normanniles2_2025-10-23-10-08-45.mp4,normanniles3/normanniles3_2025-10-23-10-08-45.mp4,normanniles4/normanniles4_2025-10-23-10-08-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:08:44,train
seg_2386,2386,normanniles1/normanniles1_2025-10-23-10-09-45.mp4,normanniles2/normanniles2_2025-10-23-10-09-45.mp4,normanniles3/normanniles3_2025-10-23-10-09-45.mp4,normanniles4/normanniles4_2025-10-23-10-09-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:09:44,train
seg_2387,2387,normanniles1/normanniles1_2025-10-23-10-10-45.mp4,normanniles2/normanniles2_2025-10-23-10-10-45.mp4,normanniles3/normanniles3_2025-10-23-10-10-45.mp4,normanniles4/normanniles4_2025-10-23-10-10-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:10:44,train
seg_2388,2388,normanniles1/normanniles1_2025-10-23-10-11-45.mp4,normanniles2/normanniles2_2025-10-23-10-11-45.mp4,normanniles3/normanniles3_2025-10-23-10-11-45.mp4,normanniles4/normanniles4_2025-10-23-10-11-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:11:44,train
seg_2389,2389,normanniles1/normanniles1_2025-10-23-10-12-45.mp4,normanniles2/normanniles2_2025-10-23-10-12-45.mp4,normanniles3/normanniles3_2025-10-23-10-12-45.mp4,normanniles4/normanniles4_2025-10-23-10-12-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:12:44,train
seg_2390,2390,normanniles1/normanniles1_2025-10-23-10-13-45.mp4,normanniles2/normanniles2_2025-10-23-10-13-45.mp4,normanniles3/normanniles3_2025-10-23-10-13-45.mp4,normanniles4/normanniles4_2025-10-23-10-13-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:13:44,train
seg_2391,2391,normanniles1/normanniles1_2025-10-23-10-15-45.mp4,normanniles2/normanniles2_2025-10-23-10-15-45.mp4,normanniles3/normanniles3_2025-10-23-10-15-45.mp4,normanniles4/normanniles4_2025-10-23-10-15-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:15:44,train
seg_2392,2392,normanniles1/normanniles1_2025-10-23-10-16-45.mp4,normanniles2/normanniles2_2025-10-23-10-16-45.mp4,normanniles3/normanniles3_2025-10-23-10-16-45.mp4,normanniles4/normanniles4_2025-10-23-10-16-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:16:44,train
seg_2393,2393,normanniles1/normanniles1_2025-10-23-10-17-45.mp4,normanniles2/normanniles2_2025-10-23-10-17-45.mp4,normanniles3/normanniles3_2025-10-23-10-17-45.mp4,normanniles4/normanniles4_2025-10-23-10-17-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:17:44,train
seg_2394,2394,normanniles1/normanniles1_2025-10-23-10-18-45.mp4,normanniles2/normanniles2_2025-10-23-10-18-45.mp4,normanniles3/normanniles3_2025-10-23-10-18-45.mp4,normanniles4/normanniles4_2025-10-23-10-18-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:18:44,train
seg_2395,2395,normanniles1/normanniles1_2025-10-23-10-19-45.mp4,normanniles2/normanniles2_2025-10-23-10-19-45.mp4,normanniles3/normanniles3_2025-10-23-10-19-45.mp4,normanniles4/normanniles4_2025-10-23-10-19-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:19:44,train
seg_2396,2396,normanniles1/normanniles1_2025-10-23-10-20-45.mp4,normanniles2/normanniles2_2025-10-23-10-20-45.mp4,normanniles3/normanniles3_2025-10-23-10-20-45.mp4,normanniles4/normanniles4_2025-10-23-10-20-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:20:44,train
seg_2397,2397,normanniles1/normanniles1_2025-10-23-10-21-45.mp4,normanniles2/normanniles2_2025-10-23-10-21-45.mp4,normanniles3/normanniles3_2025-10-23-10-21-45.mp4,normanniles4/normanniles4_2025-10-23-10-21-45.mp4,light delay,free flowing,2025-10-23,2025-10-23 10:21:44,train
seg_2398,2398,normanniles1/normanniles1_2025-10-23-10-22-45.mp4,normanniles2/normanniles2_2025-10-23-10-22-45.mp4,normanniles3/normanniles3_2025-10-23-10-22-45.mp4,normanniles4/normanniles4_2025-10-23-10-22-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:22:44,train
seg_2399,2399,normanniles1/normanniles1_2025-10-23-10-23-45.mp4,normanniles2/normanniles2_2025-10-23-10-23-45.mp4,normanniles3/normanniles3_2025-10-23-10-23-45.mp4,normanniles4/normanniles4_2025-10-23-10-23-45.mp4,moderate delay,free flowing,2025-10-23,2025-10-23 10:23:44,train
seg_2400,2400,normanniles1/normanniles1_2025-10-23-10-24-45.mp4,normanniles2/normanniles2_2025-10-23-10-24-45.mp4,normanniles3/normanniles3_2025-10-23-10-24-45.mp4,normanniles4/normanniles4_2025-10-23-10-24-45.mp4,moderate delay,free flowing,2025-10-23,2025-10-23 10:24:44,train
seg_2401,2401,normanniles1/normanniles1_2025-10-23-10-25-45.mp4,normanniles2/normanniles2_2025-10-23-10-25-45.mp4,normanniles3/normanniles3_2025-10-23-10-25-45.mp4,normanniles4/normanniles4_2025-10-23-10-25-45.mp4,moderate delay,free flowing,2025-10-23,2025-10-23 10:25:44,train
seg_2402,2402,normanniles1/normanniles1_2025-10-23-10-26-45.mp4,normanniles2/normanniles2_2025-10-23-10-26-45.mp4,normanniles3/normanniles3_2025-10-23-10-26-45.mp4,normanniles4/normanniles4_2025-10-23-10-26-45.mp4,moderate delay,free flowing,2025-10-23,2025-10-23 10:26:44,train
seg_2403,2403,normanniles1/normanniles1_2025-10-23-10-27-45.mp4,normanniles2/normanniles2_2025-10-23-10-27-45.mp4,normanniles3/normanniles3_2025-10-23-10-27-45.mp4,normanniles4/normanniles4_2025-10-23-10-27-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:27:44,train
seg_2404,2404,normanniles1/normanniles1_2025-10-23-10-28-45.mp4,normanniles2/normanniles2_2025-10-23-10-28-45.mp4,normanniles3/normanniles3_2025-10-23-10-28-45.mp4,normanniles4/normanniles4_2025-10-23-10-28-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:28:44,train
seg_2405,2405,normanniles1/normanniles1_2025-10-23-10-29-45.mp4,normanniles2/normanniles2_2025-10-23-10-29-45.mp4,normanniles3/normanniles3_2025-10-23-10-29-45.mp4,normanniles4/normanniles4_2025-10-23-10-29-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:29:44,train
seg_2406,2406,normanniles1/normanniles1_2025-10-23-10-30-45.mp4,normanniles2/normanniles2_2025-10-23-10-30-45.mp4,normanniles3/normanniles3_2025-10-23-10-30-45.mp4,normanniles4/normanniles4_2025-10-23-10-30-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:30:44,train
seg_2407,2407,normanniles1/normanniles1_2025-10-23-10-31-45.mp4,normanniles2/normanniles2_2025-10-23-10-31-45.mp4,normanniles3/normanniles3_2025-10-23-10-31-45.mp4,normanniles4/normanniles4_2025-10-23-10-31-45.mp4,light delay,free flowing,2025-10-23,2025-10-23 10:31:44,train
seg_2408,2408,normanniles1/normanniles1_2025-10-23-10-32-45.mp4,normanniles2/normanniles2_2025-10-23-10-32-45.mp4,normanniles3/normanniles3_2025-10-23-10-32-45.mp4,normanniles4/normanniles4_2025-10-23-10-32-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:32:44,train
seg_2409,2409,normanniles1/normanniles1_2025-10-23-10-33-45.mp4,normanniles2/normanniles2_2025-10-23-10-33-45.mp4,normanniles3/normanniles3_2025-10-23-10-33-45.mp4,normanniles4/normanniles4_2025-10-23-10-33-45.mp4,light delay,free flowing,2025-10-23,2025-10-23 10:33:44,train
seg_2410,2410,normanniles1/normanniles1_2025-10-23-10-34-45.mp4,normanniles2/normanniles2_2025-10-23-10-34-45.mp4,normanniles3/normanniles3_2025-10-23-10-34-45.mp4,normanniles4/normanniles4_2025-10-23-10-34-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:34:44,train
seg_2411,2411,normanniles1/normanniles1_2025-10-23-10-35-45.mp4,normanniles2/normanniles2_2025-10-23-10-35-45.mp4,normanniles3/normanniles3_2025-10-23-10-35-45.mp4,normanniles4/normanniles4_2025-10-23-10-35-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 10:35:44,train
seg_2412,2412,normanniles1/normanniles1_2025-10-23-10-36-45.mp4,normanniles2/normanniles2_2025-10-23-10-36-45.mp4,normanniles3/normanniles3_2025-10-23-10-36-45.mp4,normanniles4/normanniles4_2025-10-23-10-36-45.mp4,moderate delay,free flowing,2025-10-23,2025-10-23 10:36:44,train
seg_2413,2413,normanniles1/normanniles1_2025-10-23-10-37-45.mp4,normanniles2/normanniles2_2025-10-23-10-37-45.mp4,normanniles3/normanniles3_2025-10-23-10-37-45.mp4,normanniles4/normanniles4_2025-10-23-10-37-45.mp4,moderate delay,free flowing,2025-10-23,2025-10-23 10:37:44,train
seg_2436,2436,normanniles1/normanniles1_2025-10-23-11-00-45.mp4,normanniles2/normanniles2_2025-10-23-11-00-45.mp4,normanniles3/normanniles3_2025-10-23-11-00-45.mp4,normanniles4/normanniles4_2025-10-23-11-00-45.mp4,heavy delay,heavy delay,2025-10-23,2025-10-23 11:00:44,train
seg_2437,2437,normanniles1/normanniles1_2025-10-23-11-01-45.mp4,normanniles2/normanniles2_2025-10-23-11-01-45.mp4,normanniles3/normanniles3_2025-10-23-11-01-45.mp4,normanniles4/normanniles4_2025-10-23-11-01-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 11:01:38,train
seg_2438,2438,normanniles1/normanniles1_2025-10-23-11-02-45.mp4,normanniles2/normanniles2_2025-10-23-11-02-45.mp4,normanniles3/normanniles3_2025-10-23-11-02-45.mp4,normanniles4/normanniles4_2025-10-23-11-02-45.mp4,heavy delay,free flowing,2025-10-23,2025-10-23 11:02:44,train
seg_2439,2439,normanniles1/normanniles1_2025-10-23-11-03-45.mp4,normanniles2/normanniles2_2025-10-23-11-03-45.mp4,normanniles3/normanniles3_2025-10-23-11-03-45.mp4,normanniles4/normanniles4_2025-10-23-11-03-45.mp4,moderate delay,free flowing,2025-10-23,2025-10-23 11:03:44,train
seg_2440,2440,normanniles1/normanniles1_2025-10-23-11-04-45.mp4,normanniles2/normanniles2_2025-10-23-11-04-45.mp4,normanniles3/normanniles3_2025-10-23-11-04-45.mp4,normanniles4/normanniles4_2025-10-23-11-04-45.mp4,free flowing,free flowing,2025-10-23,2025-10-23 11:04:44,train
seg_2441,2441,normanniles1/normanniles1_2025-10-23-11-05-45.mp4,normanniles2/normanniles2_2025-10-23-11-05-45.mp4,normanniles3/normanniles3_2025-10-23-11-05-45.mp4,normanniles4/normanniles4_2025-10-23-11-05-45.mp4,moderate delay,light delay,2025-10-23,2025-10-23 11:05:44,train
seg_2442,2442,normanniles1/normanniles1_2025-10-23-11-06-45.mp4,normanniles2/normanniles2_2025-10-23-11-06-45.mp4,normanniles3/normanniles3_2025-10-23-11-06-45.mp4,normanniles4/normanniles4_2025-10-23-11-06-45.mp4,heavy delay,free flowing,2025-10-23,2025-10-23 11:06:44,train
